datetime,date,update_time,gold_buy,gold_sell,gold_bar_buy,gold_bar_sell,timestamp,source_url
2024-05-28,28/05/2567,15:51,40550.00,40650.00,39825.32,41150.00,2025-11-11 23:52:42,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2567/
2024-05-29,29/05/2567,16:52,40700.00,40800.00,39961.76,41300.00,2025-11-11 23:52:42,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2567/
2024-05-30,30/05/2567,15:37,40600.00,40700.00,39870.80,41200.00,2025-11-11 23:52:42,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2567/
2024-05-31,31/05/2567,13:50,40700.00,40800.00,39961.76,41300.00,2025-11-11 23:52:42,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2567/
2024-06-01,01/06/2567,09:06,40550.00,40650.00,39825.32,41150.00,2025-11-11 23:52:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2567/
2024-06-03,03/06/2567,16:00,40500.00,40600.00,39764.68,41100.00,2025-11-11 23:52:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2567/
2024-06-04,04/06/2567,15:44,40300.00,40400.00,39567.60,40900.00,2025-11-11 23:52:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2567/
2024-06-05,05/06/2567,15:34,40400.00,40500.00,39673.72,41000.00,2025-11-11 23:52:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2567/
2024-06-06,06/06/2567,16:48,40650.00,40750.00,39916.28,41250.00,2025-11-11 23:52:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2567/
2024-06-07,07/06/2567,16:50,40350.00,40450.00,39628.24,40950.00,2025-11-11 23:52:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2567/
2024-06-08,08/06/2567,09:02,40050.00,40150.00,39325.04,40650.00,2025-11-11 23:52:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2567/
2024-06-10,10/06/2567,13:55,40000.00,40100.00,39279.56,40600.00,2025-11-11 23:52:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2567/
2024-06-11,11/06/2567,14:22,40050.00,40150.00,39325.04,40650.00,2025-11-11 23:52:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2567/
2024-06-12,12/06/2567,14:38,40100.00,40200.00,39385.68,40700.00,2025-11-11 23:52:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2567/
2024-06-13,13/06/2567,14:19,40100.00,40200.00,39385.68,40700.00,2025-11-11 23:52:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2567/
2024-06-14,14/06/2567,17:03,40300.00,40400.00,39567.60,40900.00,2025-11-11 23:52:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2567/
2024-06-15,15/06/2567,09:00,40350.00,40450.00,39628.24,40950.00,2025-11-11 23:52:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2567/
2024-06-17,17/06/2567,15:51,40350.00,40450.00,39628.24,40950.00,2025-11-11 23:52:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2567/
2024-06-18,18/06/2567,17:17,40200.00,40300.00,39476.64,40800.00,2025-11-11 23:52:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2567/
2024-06-19,19/06/2567,16:18,40350.00,40450.00,39628.24,40950.00,2025-11-11 23:52:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2567/
2024-06-20,20/06/2567,15:06,40500.00,40600.00,39764.68,41100.00,2025-11-11 23:52:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2567/
2024-06-21,21/06/2567,16:34,40850.00,40950.00,40113.36,41450.00,2025-11-11 23:52:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2567/
2024-06-22,22/06/2567,09:02,40400.00,40500.00,39673.72,41000.00,2025-11-11 23:52:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2567/
2024-06-24,24/06/2567,16:41,40350.00,40450.00,39628.24,40950.00,2025-11-11 23:52:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2567/
2024-06-25,25/06/2567,17:10,40400.00,40500.00,39673.72,41000.00,2025-11-11 23:52:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2567/
2024-06-26,26/06/2567,16:23,40300.00,40400.00,39567.60,40900.00,2025-11-11 23:52:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2567/
2024-06-27,27/06/2567,16:11,40250.00,40350.00,39522.12,40850.00,2025-11-11 23:52:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2567/
2024-06-28,28/06/2567,17:08,40400.00,40500.00,39673.72,41000.00,2025-11-11 23:52:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2567/
2024-06-29,29/06/2567,09:10,40400.00,40500.00,39673.72,41000.00,2025-11-11 23:52:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2567/
2024-07-01,01/07/2567,17:04,40400.00,40500.00,39673.72,41000.00,2025-11-11 23:52:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กรกฎาคม-2567/
2024-07-02,02/07/2567,16:50,40450.00,40550.00,39719.20,41050.00,2025-11-11 23:52:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กรกฎาคม-2567/
2024-07-03,03/07/2567,17:01,40700.00,40800.00,39961.76,41300.00,2025-11-11 23:52:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กรกฎาคม-2567/
2024-07-04,04/07/2567,16:45,40750.00,40850.00,40022.40,41350.00,2025-11-11 23:52:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กรกฎาคม-2567/
2024-07-05,05/07/2567,11:54,40800.00,40900.00,40067.88,41400.00,2025-11-11 23:52:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กรกฎาคม-2567/
2024-07-06,06/07/2567,09:07,41000.00,41100.00,40264.96,41600.00,2025-11-11 23:52:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กรกฎาคม-2567/
2024-07-08,08/07/2567,16:40,40800.00,40900.00,40067.88,41400.00,2025-11-11 23:52:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กรกฎาคม-2567/
2024-07-09,09/07/2567,16:43,40650.00,40750.00,39916.28,41250.00,2025-11-11 23:52:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กรกฎาคม-2567/
2024-07-10,10/07/2567,14:04,40750.00,40850.00,40022.40,41350.00,2025-11-11 23:52:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กรกฎาคม-2567/
2024-07-11,11/07/2567,16:07,40800.00,40900.00,40067.88,41400.00,2025-11-11 23:52:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กรกฎาคม-2567/
2024-07-12,12/07/2567,16:43,41000.00,41100.00,40264.96,41600.00,2025-11-11 23:52:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กรกฎาคม-2567/
2024-07-13,13/07/2567,09:02,41050.00,41150.00,40310.44,41650.00,2025-11-11 23:52:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กรกฎาคม-2567/
2024-07-15,15/07/2567,17:15,41200.00,41300.00,40462.04,41800.00,2025-11-11 23:52:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กรกฎาคม-2567/
2024-07-16,16/07/2567,16:14,41550.00,41650.00,40795.56,42150.00,2025-11-11 23:52:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กรกฎาคม-2567/
2024-07-17,17/07/2567,17:01,41900.00,42000.00,41144.24,42500.00,2025-11-11 23:52:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กรกฎาคม-2567/
2024-07-18,18/07/2567,15:57,41850.00,41950.00,41098.76,42450.00,2025-11-11 23:52:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กรกฎาคม-2567/
2024-07-19,19/07/2567,16:27,41400.00,41500.00,40659.12,42000.00,2025-11-11 23:52:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กรกฎาคม-2567/
2024-07-20,20/07/2567,09:11,41300.00,41400.00,40553.00,41900.00,2025-11-11 23:52:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กรกฎาคม-2567/
2024-07-22,22/07/2567,13:16,41200.00,41300.00,40462.04,41800.00,2025-11-11 23:52:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กรกฎาคม-2567/
2024-07-23,23/07/2567,17:14,41200.00,41300.00,40462.04,41800.00,2025-11-11 23:52:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กรกฎาคม-2567/
2024-07-24,24/07/2567,13:04,41200.00,41300.00,40462.04,41800.00,2025-11-11 23:52:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กรกฎาคม-2567/
2024-07-25,25/07/2567,16:24,40600.00,40700.00,39870.80,41200.00,2025-11-11 23:52:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กรกฎาคม-2567/
2024-07-26,26/07/2567,15:23,40450.00,40550.00,39719.20,41050.00,2025-11-11 23:52:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กรกฎาคม-2567/
2024-07-27,27/07/2567,09:00,40550.00,40650.00,39825.32,41150.00,2025-11-11 23:52:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กรกฎาคม-2567/
2024-07-29,29/07/2567,16:03,40600.00,40700.00,39870.80,41200.00,2025-11-11 23:52:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กรกฎาคม-2567/
2024-07-30,30/07/2567,15:22,40600.00,40700.00,39870.80,41200.00,2025-11-11 23:52:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กรกฎาคม-2567/
2024-07-31,31/07/2567,15:48,40750.00,40850.00,40022.40,41350.00,2025-11-11 23:52:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กรกฎาคม-2567/
2024-08-01,01/08/2567,16:30,40900.00,41000.00,40158.84,41500.00,2025-11-11 23:53:07,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-สิงหาคม-2567/
2024-08-02,02/08/2567,16:11,41100.00,41200.00,40355.92,41700.00,2025-11-11 23:53:07,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-สิงหาคม-2567/
2024-08-03,03/08/2567,09:08,40800.00,40900.00,40067.88,41400.00,2025-11-11 23:53:07,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-สิงหาคม-2567/
2024-08-05,05/08/2567,15:49,40450.00,40550.00,39719.20,41050.00,2025-11-11 23:53:07,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-สิงหาคม-2567/
2024-08-06,06/08/2567,16:56,40500.00,40600.00,39764.68,41100.00,2025-11-11 23:53:07,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-สิงหาคม-2567/
2024-08-07,07/08/2567,15:52,40350.00,40450.00,39628.24,40950.00,2025-11-11 23:53:07,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-สิงหาคม-2567/
2024-08-08,08/08/2567,15:14,40100.00,40200.00,39385.68,40700.00,2025-11-11 23:53:07,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-สิงหาคม-2567/
2024-08-09,09/08/2567,15:14,40400.00,40500.00,39673.72,41000.00,2025-11-11 23:53:07,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-สิงหาคม-2567/
2024-08-10,10/08/2567,09:07,40450.00,40550.00,39719.20,41050.00,2025-11-11 23:53:07,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-สิงหาคม-2567/
2024-08-12,12/08/2567,15:51,40650.00,40750.00,39916.28,41250.00,2025-11-11 23:53:07,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-สิงหาคม-2567/
2024-08-13,13/08/2567,15:20,40850.00,40950.00,40113.36,41450.00,2025-11-11 23:53:07,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-สิงหาคม-2567/
2024-08-14,14/08/2567,16:50,40800.00,40900.00,40067.88,41400.00,2025-11-11 23:53:07,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-สิงหาคม-2567/
2024-08-15,15/08/2567,17:16,40650.00,40750.00,39916.28,41250.00,2025-11-11 23:53:07,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-สิงหาคม-2567/
2024-08-16,16/08/2567,16:13,40750.00,40850.00,40022.40,41350.00,2025-11-11 23:53:07,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-สิงหาคม-2567/
2024-08-17,17/08/2567,09:19,40900.00,41000.00,40158.84,41500.00,2025-11-11 23:53:07,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-สิงหาคม-2567/
2024-08-19,19/08/2567,14:17,40750.00,40850.00,40022.40,41350.00,2025-11-11 23:53:07,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-สิงหาคม-2567/
2024-08-20,20/08/2567,16:30,40750.00,40850.00,40022.40,41350.00,2025-11-11 23:53:07,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-สิงหาคม-2567/
2024-08-21,21/08/2567,17:17,40600.00,40700.00,39870.80,41200.00,2025-11-11 23:53:07,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-สิงหาคม-2567/
2024-08-22,22/08/2567,16:34,40650.00,40750.00,39916.28,41250.00,2025-11-11 23:53:07,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-สิงหาคม-2567/
2024-08-23,23/08/2567,17:07,40450.00,40550.00,39719.20,41050.00,2025-11-11 23:53:07,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-สิงหาคม-2567/
2024-08-24,24/08/2567,09:04,40350.00,40450.00,39628.24,40950.00,2025-11-11 23:53:07,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-สิงหาคม-2567/
2024-08-26,26/08/2567,15:04,40500.00,40600.00,39764.68,41100.00,2025-11-11 23:53:07,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-สิงหาคม-2567/
2024-08-27,27/08/2567,16:51,40400.00,40500.00,39673.72,41000.00,2025-11-11 23:53:07,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-สิงหาคม-2567/
2024-08-28,28/08/2567,17:19,40300.00,40400.00,39567.60,40900.00,2025-11-11 23:53:07,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-สิงหาคม-2567/
2024-08-29,29/08/2567,17:18,40450.00,40550.00,39719.20,41050.00,2025-11-11 23:53:07,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-สิงหาคม-2567/
2024-08-30,30/08/2567,16:57,40400.00,40500.00,39673.72,41000.00,2025-11-11 23:53:07,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-สิงหาคม-2567/
2024-08-31,31/08/2567,09:05,40350.00,40450.00,39628.24,40950.00,2025-11-11 23:53:07,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-สิงหาคม-2567/
2024-09-02,02/09/2567,16:22,40400.00,40500.00,39673.72,41000.00,2025-11-11 23:53:15,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กันยายน-2567/
2024-09-03,03/09/2567,15:29,40450.00,40550.00,39719.20,41050.00,2025-11-11 23:53:15,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กันยายน-2567/
2024-09-04,04/09/2567,16:52,40150.00,40250.00,39431.16,40750.00,2025-11-11 23:53:15,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กันยายน-2567/
2024-09-05,05/09/2567,15:29,40050.00,40150.00,39325.04,40650.00,2025-11-11 23:53:15,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กันยายน-2567/
2024-09-06,06/09/2567,11:39,39950.00,40050.00,39234.08,40550.00,2025-11-11 23:53:15,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กันยายน-2567/
2024-09-07,07/09/2567,09:03,39900.00,40000.00,39188.60,40500.00,2025-11-11 23:53:15,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กันยายน-2567/
2024-09-09,09/09/2567,17:06,40050.00,40150.00,39325.04,40650.00,2025-11-11 23:53:15,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กันยายน-2567/
2024-09-10,10/09/2567,16:14,39950.00,40050.00,39234.08,40550.00,2025-11-11 23:53:15,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กันยายน-2567/
2024-09-11,11/09/2567,14:01,40100.00,40200.00,39385.68,40700.00,2025-11-11 23:53:15,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กันยายน-2567/
2024-09-12,12/09/2567,16:52,40150.00,40250.00,39431.16,40750.00,2025-11-11 23:53:15,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กันยายน-2567/
2024-09-13,13/09/2567,17:10,40400.00,40500.00,39673.72,41000.00,2025-11-11 23:53:15,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กันยายน-2567/
2024-09-14,14/09/2567,09:05,40500.00,40600.00,39764.68,41100.00,2025-11-11 23:53:15,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กันยายน-2567/
2024-09-16,16/09/2567,15:42,40550.00,40650.00,39825.32,41150.00,2025-11-11 23:53:15,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กันยายน-2567/
2024-09-17,17/09/2567,15:50,40500.00,40600.00,39764.68,41100.00,2025-11-11 23:53:15,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กันยายน-2567/
2024-09-18,18/09/2567,11:54,40450.00,40550.00,39719.20,41050.00,2025-11-11 23:53:15,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กันยายน-2567/
2024-09-19,19/09/2567,16:34,40500.00,40600.00,39764.68,41100.00,2025-11-11 23:53:15,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กันยายน-2567/
2024-09-20,20/09/2567,14:11,40650.00,40750.00,39916.28,41250.00,2025-11-11 23:53:15,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กันยายน-2567/
2024-09-21,21/09/2567,09:10,40700.00,40800.00,39961.76,41300.00,2025-11-11 23:53:15,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กันยายน-2567/
2024-09-23,23/09/2567,15:12,40750.00,40850.00,40022.40,41350.00,2025-11-11 23:53:15,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กันยายน-2567/
2024-09-24,24/09/2567,15:57,40800.00,40900.00,40067.88,41400.00,2025-11-11 23:53:15,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กันยายน-2567/
2024-09-25,25/09/2567,16:29,41000.00,41100.00,40264.96,41600.00,2025-11-11 23:53:15,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กันยายน-2567/
2024-09-26,26/09/2567,15:50,41050.00,41150.00,40310.44,41650.00,2025-11-11 23:53:15,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กันยายน-2567/
2024-09-27,27/09/2567,17:03,40800.00,40900.00,40067.88,41400.00,2025-11-11 23:53:15,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กันยายน-2567/
2024-09-28,28/09/2567,09:00,40750.00,40850.00,40022.40,41350.00,2025-11-11 23:53:15,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กันยายน-2567/
2024-09-30,30/09/2567,16:49,40300.00,40400.00,39567.60,40900.00,2025-11-11 23:53:15,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กันยายน-2567/
2024-10-01,01/10/2567,17:12,40750.00,40850.00,40022.40,41350.00,2025-11-11 23:53:23,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-ตุลาคม-2567/
2024-10-02,02/10/2567,16:05,41000.00,41100.00,40264.96,41600.00,2025-11-11 23:53:23,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-ตุลาคม-2567/
2024-10-03,03/10/2567,15:50,41250.00,41350.00,40507.52,41850.00,2025-11-11 23:53:23,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-ตุลาคม-2567/
2024-10-04,04/10/2567,14:09,41400.00,41500.00,40659.12,42000.00,2025-11-11 23:53:23,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-ตุลาคม-2567/
2024-10-05,05/10/2567,09:05,41600.00,41700.00,40856.20,42200.00,2025-11-11 23:53:23,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-ตุลาคม-2567/
2024-10-07,07/10/2567,17:12,41850.00,41950.00,41098.76,42450.00,2025-11-11 23:53:23,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-ตุลาคม-2567/
2024-10-08,08/10/2567,16:21,41700.00,41800.00,40947.16,42300.00,2025-11-11 23:53:23,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-ตุลาคม-2567/
2024-10-09,09/10/2567,15:32,41350.00,41450.00,40598.48,41950.00,2025-11-11 23:53:23,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-ตุลาคม-2567/
2024-10-10,10/10/2567,16:36,41500.00,41600.00,40750.08,42100.00,2025-11-11 23:53:23,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-ตุลาคม-2567/
2024-10-11,11/10/2567,16:24,41500.00,41600.00,40750.08,42100.00,2025-11-11 23:53:23,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-ตุลาคม-2567/
2024-10-12,12/10/2567,09:00,41550.00,41650.00,40795.56,42150.00,2025-11-11 23:53:23,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-ตุลาคม-2567/
2024-10-14,14/10/2567,13:29,41650.00,41750.00,40901.68,42250.00,2025-11-11 23:53:23,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-ตุลาคม-2567/
2024-10-15,15/10/2567,14:32,41750.00,41850.00,40992.64,42350.00,2025-11-11 23:53:23,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-ตุลาคม-2567/
2024-10-16,16/10/2567,16:15,41900.00,42000.00,41144.24,42500.00,2025-11-11 23:53:23,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-ตุลาคม-2567/
2024-10-17,17/10/2567,17:17,42000.00,42100.00,41250.36,42600.00,2025-11-11 23:53:23,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-ตุลาคม-2567/
2024-10-18,18/10/2567,16:37,42350.00,42450.00,41583.88,42950.00,2025-11-11 23:53:23,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-ตุลาคม-2567/
2024-10-19,19/10/2567,09:15,42450.00,42550.00,41690.00,43050.00,2025-11-11 23:53:23,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-ตุลาคม-2567/
2024-10-21,21/10/2567,16:16,43150.00,43250.00,42372.20,43750.00,2025-11-11 23:53:23,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-ตุลาคม-2567/
2024-10-22,22/10/2567,15:55,43250.00,43350.00,42478.32,43850.00,2025-11-11 23:53:23,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-ตุลาคม-2567/
2024-10-23,23/10/2567,16:34,43800.00,43900.00,43008.92,44400.00,2025-11-11 23:53:23,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-ตุลาคม-2567/
2024-10-24,24/10/2567,14:41,43550.00,43650.00,42766.36,44150.00,2025-11-11 23:53:23,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-ตุลาคม-2567/
2024-10-25,25/10/2567,16:53,43450.00,43550.00,42675.40,44050.00,2025-11-11 23:53:23,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-ตุลาคม-2567/
2024-10-26,26/10/2567,09:14,43600.00,43700.00,42811.84,44200.00,2025-11-11 23:53:23,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-ตุลาคม-2567/
